mp_id,formula,sites,composition,a_edge (angstrom),b_edge (angstrom),c_edge (angstrom),alpha_ang (deg),beta_ang (deg),gamma_ang (deg),crystal_system,space_group,total_magnetisation (bohr),energy_per_atom (eV/atom),formation_energy (eV/atom),energy_above_hull (eV/atom),stable,density (g/cc),band_gap (eV),direct_bandgap,volume (cubic-angstrom),bulk_modulus (GPa),shear_modulus (GPa)
mp-1112272,K2TlAgF6,10,K2 Tl1 Ag1 F6,6.470558792156362,6.470558792156362,6.470558792156362,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0001952,-4.211555561999999,-2.315529212949999,0.030782685958334003,False,4.372672735613258,0.4485,False,191.56244212087756,,
mp-1112078,K2TlAgI6,10,K2 Tl1 Ag1 I6,8.509713327742128,8.509713327742128,8.509713327742128,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,8.2e-05,-2.5799776320000003,-0.917855138949999,0.093573928,False,4.389596771687523,0.0,False,435.742370878732,,
mp-1111589,K2TlAsBr6,10,K2 Tl1 As1 Br6,8.151599098410202,8.151599098410202,8.151599098410202,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.001071,-3.241271712999999,-1.328670382533333,0.05293623100000001,False,3.628460986852129,1.5711,True,383.0129340289293,,
mp-1111588,K2TlAsCl6,10,K2 Tl1 As1 Cl6,7.783128583161016,7.783128583161016,7.783128583161016,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0003615,-3.616185288999999,-1.576626199533334,0.057549566749999004,False,2.8401648227313423,1.904999999999999,True,333.38619952926774,,
mp-1111426,K2TlAsF6,10,K2 Tl1 As1 F6,6.63690707664406,6.63690707664406,6.63690707664406,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,0.0013468999999990002,-4.602726988,-2.523982153533333,0.058069127875002007,False,3.787399676772875,2.726,True,206.71986540510062,,
mp-1111200,K2TlAsI6,10,K2 Tl1 As1 I6,8.688911156657548,8.688911156657548,8.688911156657548,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0210442,-2.804053546,-0.9592125675333341,0.073469327499999,False,4.005625022601365,0.8611000000000001,True,463.8537500643165,,
mp-1111585,K2TlAuBr6,10,K2 Tl1 Au1 Br6,7.928276392135178,7.928276392135178,7.928276392135178,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0001363,-2.985899352999999,-1.212922075783333,0.07958377825,False,4.51890262422389,0.0,False,352.3881924239772,,
mp-1112414,K2TlAuCl6,10,K2 Tl1 Au1 Cl6,7.525197242587599,7.525197242587599,7.525197242587599,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0005924999999990001,-3.320379665,-1.420444628783334,0.085348961999998,False,3.81489398857276,0.0,False,301.32742839956893,,
mp-1111378,K2TlAuF6,10,K2 Tl1 Au1 F6,6.503357233094919,6.503357233094919,6.503357233094919,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.002323399999999,-4.084838068,-2.145717286783333,0.167588642694446,False,5.067560923883028,0.0,False,194.49024987134942,,
mp-1112333,K2TlAuI6,10,K2 Tl1 Au1 I6,8.50852821677686,8.50852821677686,8.50852821677686,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,0.0003586,-2.5999451110000003,-0.894728185783334,0.094231981,False,4.731111667184396,0.0,False,435.5603443657371,,
mp-1111569,K2TlBiF6,10,K2 Tl1 Bi1 F6,6.93681227574871,6.93681227574871,6.93681227574871,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.011623,-4.63348802,-2.632752007783334,0.106416173999996,False,4.260247146843921,3.1816,False,236.02870711016186,,
mp-1111102,K2TlCoF6,10,K2 Tl1 Co1 F6,6.288724,6.288724223963793,6.28872421900754,60.000003796278705,60.00000115201602,60.00000117808674,cubic,Fm-3m,5.05e-05,-4.797871404,-2.472797150783334,0.07747574124999701,False,4.300987418182844,2.5182,False,175.86226295501626,,
mp-1111376,K2TlCrF6,10,K2 Tl1 Cr1 F6,6.436733,6.436732994195502,6.4367329202953565,59.99999320705763,59.99999445116902,59.999994830957604,cubic,Fm-3m,2.9999533,-5.4197639880000015,-2.842726659783334,0.036224264499996,False,3.949975779354647,4.0416,False,188.57383048768187,,
mp-1112216,K2TlCuBr6,10,K2 Tl1 Cu1 Br6,7.722161836487111,7.722161836487111,7.722161836487111,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0052844,-3.124804331,-1.269294586783333,0.045654082124999,False,4.210083672453663,0.0,False,325.6129728126706,,
mp-1111969,K2TlCuCl6,10,K2 Tl1 Cu1 Cl6,7.284594260793939,7.284594260793939,7.284594260793939,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0062607,-3.501164427,-1.518696923783333,0.031308645750002,False,3.394990067990043,0.0,False,273.3386871527735,,
mp-1112168,K2TlCuF6,10,K2 Tl1 Cu1 F6,6.18691563480544,6.18691563480544,6.18691563480544,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,0.202895699999999,-4.3989827980000005,-2.377329549783334,0.047405288854168004,False,4.562565899207153,0.0,False,167.45864938511127,,
mp-1111373,K2TlFeF6,10,K2 Tl1 Fe1 F6,6.483089,6.483089450055814,6.4830893665346,59.99999475721274,59.9999967677652,59.99999719392928,cubic,Fm-3m,4.9998415,-5.132350079,-2.6736153767833333,0.042434784374995003,False,3.899019693712365,2.5608,False,192.67748584891598,,
mp-1111137,K2TlGaBr6,10,K2 Tl1 Ga1 Br6,8.053910882375718,8.053910882375718,8.053910882375718,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0005233,-3.194792467,-1.446393787533333,0.1294260035,False,3.738732418827015,1.6,False,369.4072898176063,,
mp-1111581,K2TlGaCl6,10,K2 Tl1 Ga1 Cl6,7.554607977363898,7.554607977363898,7.554607977363898,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0,-3.6153425599999993,-1.7399861215333332,0.10910730124999901,False,3.077462780145031,2.5197000000000003,False,304.8742892842641,,
mp-1111372,K2TlGaF6,10,K2 Tl1 Ga1 F6,6.437777321780554,6.437777321780554,6.437777321780554,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.001603099999999,-4.720692865,-2.806150681533334,0.036165786500001004,False,4.104076396315244,4.1618,False,188.6656578131369,,
mp-1111197,K2TlGaI6,10,K2 Tl1 Ga1 I6,8.64411028521513,8.64411028521513,8.64411028521513,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0014938999999990002,-2.707245957,-1.026607629533334,0.157794118249997,False,4.049328469076564,0.49750000000000005,False,456.71565639011413,,
mp-1112026,K2TlHgBr6,10,K2 Tl1 Hg1 Br6,8.091526134707717,8.091526134707717,8.091526134707717,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0008200000000000001,-2.765617098,-1.289060817033334,0.072846350625001,False,4.266933524449501,0.0,False,374.6073771859556,,
mp-1112027,K2TlHgCl6,10,K2 Tl1 Hg1 Cl6,7.689374709257054,7.689374709257054,7.689374709257054,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.027880199999999,-3.113848935,-1.510334895033334,0.06816044074999901,False,3.594432278410716,0.0,False,321.4830477861059,,
mp-1111956,K2TlHgF6,10,K2 Tl1 Hg1 F6,6.573437171964755,6.573437171964755,6.573437171964755,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0009903,-3.93841003,-2.295710245033334,0.088153665458332,False,4.937163250950524,0.0,False,200.8457060568166,,
mp-1112024,K2TlHgI6,10,K2 Tl1 Hg1 I6,8.670072417793175,8.670072417793175,8.670072417793175,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.002095199999999,-2.350407552,-0.9416116230333341,0.107324458562499,False,4.484608879089333,0.0,False,460.8431931174109,,
mp-1111578,K2TlInBr6,10,K2 Tl1 In1 Br6,8.260203628932643,8.260203628932643,8.260203628932643,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0063906,-3.200314947,-1.47880849545,0.07564385675,False,3.6534504615932093,2.1232,False,398.52655310549966,,
mp-1111577,K2TlInCl6,10,K2 Tl1 In1 Cl6,7.87237253001457,7.87237253001457,7.87237253001457,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,5.84e-05,-3.6036991,-1.75523488945,0.044406814499996006,False,2.936699617769308,2.5682,False,344.98635167643636,,
mp-1111423,K2TlInF6,10,K2 Tl1 In1 F6,6.690453444756192,6.690453444756192,6.690453444756192,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0005859999999990001,-4.608775609,-2.721125653449999,0.057665794999993004,False,4.010035710456709,3.6161,False,211.7637705869199,,
mp-1111269,K2TlInI6,10,K2 Tl1 In1 I6,8.844937096353483,8.844937096353483,8.844937096353483,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0010025,-2.724889567,-1.07114346745,0.08248647924999901,False,3.932761415894432,0.833299999999999,False,489.2932765066214,,
mp-1111422,K2TlIrF6,10,K2 Tl1 Ir1 F6,6.5463479111775,6.5463479111775,6.5463479111775,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,0.0001662,-4.770935081999999,-2.275359082783333,0.084775709999999,False,4.928619553158591,2.2493,False,198.37285773532784,,
mp-1111419,K2TlMoF6,10,K2 Tl1 Mo1 F6,6.641797,6.64179731167897,6.641797727265563,59.99999690885637,59.99999864163544,59.999996571789886,cubic,Fm-3m,2.9998267,-5.385781479,-2.689483886783335,0.041906557999999004,False,3.947504143619992,3.750599999999999,False,207.17714180415183,,
mp-1111264,K2TlNiF6,10,K2 Tl1 Ni1 F6,6.215026,6.21502651859266,6.215026578933432,59.999999088349384,60.000003081396876,60.00000276023069,cubic,Fm-3m,1.146813,-4.659264566,-2.469518316783334,0.09504810385416801,False,4.453466552771315,0.0,False,169.75162659900903,,
mp-1111369,K2TlPdF6,10,K2 Tl1 Pd1 F6,6.449320132876643,6.449320132876643,6.449320132876643,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,1.0000099,-4.392036286,-2.2623155237833332,0.078843336166665,False,4.403336918895718,0.0,False,189.6823001594588,,
mp-1111368,K2TlRhF6,10,K2 Tl1 Rh1 F6,6.494352935343289,6.494352935343289,6.494352935343289,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0019868,-4.719359176999999,-2.371195808783334,0.004751067416657,False,4.282239007520329,1.9609,False,193.6835167647286,,
mp-1111417,K2TlRuF6,10,K2 Tl1 Ru1 F6,6.540071631387687,6.540071631387687,6.540071631387687,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,0.9997486,-4.887528153,-2.348355317783333,0.039429722980768,False,4.177650844611595,0.0,False,197.80283749962877,,
mp-1111195,K2TlSbBr6,10,K2 Tl1 Sb1 Br6,8.391855597881078,8.391855597881078,8.391855597881078,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0006468,-3.255460876,-1.396971674783333,0.043985325250000006,False,3.511772279127758,1.1146,True,417.8871421484294,,
mp-1111196,K2TlSbCl6,10,K2 Tl1 Sb1 Cl6,8.025950466034038,8.025950466034038,8.025950466034038,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0009387999999990001,-3.6351755470000002,-1.649728586783334,0.07046436724999901,False,2.80285471564465,1.9155000000000002,True,365.57326485204175,,
mp-1111125,K2TlSbF6,10,K2 Tl1 Sb1 F6,6.836728381939567,6.836728381939567,6.836728381939567,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,0.0018294,-4.628259252,-2.603626546783334,0.123964274250002,False,3.809129435087163,2.6523,False,225.95917495125826,,
mp-1111367,K2TlVF6,10,K2 Tl1 V1 F6,6.485362999999999,6.485363154075876,6.485363471573663,59.99999874293005,59.99999730466877,59.99999568521535,cubic,Fm-3m,1.9999231,-5.328602205,-2.808479016783334,0.103332884625006,False,3.852704692775392,0.0,False,192.88030560461084,,
mp-1112443,K2TmAgCl6,10,K2 Tm1 Ag1 Cl6,7.524123854493758,7.524123854493758,7.524123854493758,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,3.7300000000000005e-05,-12.54943041065,-2.006621741399999,0.026220457649999,False,3.129883658036682,3.6439,False,301.19850348357403,,
mp-1112061,K2TmAuCl6,10,K2 Tm1 Au1 Cl6,7.545464337149967,7.545464337149967,7.545464337149967,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0005378,-4.11345051,-2.00241253745,0.1294355262,False,3.5904550655701613,2.1163,False,303.768624437579,,
mp-1112215,K2TmCuCl6,10,K2 Tm1 Cu1 Cl6,7.272779920693874,7.272779920693874,7.272779920693874,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0003117,-11.459244849649997,-1.9673442948999962,0.052313796650002006,False,3.195156757883619,2.4668,False,272.0109200014221,,
mp-1112271,K2VAgF6,10,K2 V1 Ag1 F6,6.174434,6.174434261548017,6.174433921027983,59.999996016647486,59.99999957690481,60.00000140125204,cubic,Fm-3m,1.999998,-5.25562699,-2.688357245616667,0.07674597387500101,False,3.501673836661227,0.0,False,166.44718830688115,,
mp-1112253,K2VAuF6,10,K2 V1 Au1 F6,6.237308,6.237307844784078,6.237308359695951,59.999999120061744,60.00000190765719,59.99999917680808,cubic,Fm-3m,1.9993398,-5.108668101,-2.49830392445,0.24028779787500001,False,4.259111713181848,0.0,False,171.5839208239313,,
mp-1112011,K2VHgF6,10,K2 V1 Hg1 F6,6.714623,6.714623167870257,6.714623564315277,59.99999637576331,59.99999785359006,59.99999590049505,cubic,Fm-3m,0.9998701,-4.941006189,-2.6270630087000013,0.17559222237500102,False,3.441967252716679,0.0039000000000000003,True,214.06709640364838,,
mp-558956,K2VPO6,40,K2 V1 P1 O6,13.630173,7.016531,8.309562056874118,59.585289172175145,90.0,90.0,mono,P2_1/c,0.0011731,-7.2168242345,-2.571835727414285,0.0,True,2.482162320648089,3.3687,False,685.3343486722314,,
mp-1110911,K2YAgBr6,10,K2 Y1 Ag1 Br6,7.975289093589147,7.975289093589147,7.975289093589147,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0004546,-3.959215641,-1.815570857616666,0.045779363000000003,False,3.492395269469542,3.2941000000000003,False,358.6941601112939,,
mp-1110872,K2YAgCl6,10,K2 Y1 Ag1 Cl6,7.582693509179439,7.582693509179439,7.582693509179439,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,0.0002499,-11.07424037225,-2.012176435999998,0.036453195750002006,False,2.626855823230997,3.6689,False,308.2872110835299,,
mp-1110847,K2YAgF6,10,K2 Y1 Ag1 F6,6.523328757022751,6.523328757022751,6.523328757022751,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0012902,-5.464147640999999,-3.154359353616666,0.08541406625000601,False,3.290504066192214,2.6382,False,196.28757108345619,,
mp-1110947,K2YAgI6,10,K2 Y1 Ag1 I6,8.55066753829489,8.55066753829489,8.55066753829489,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0009086,-3.4376785180000002,-1.361794086616666,0.084139925999999,False,3.893053545063701,2.508899999999999,False,442.0639139789281,,
mp-1112058,K2YAuBr6,10,K2 Y1 Au1 Br6,7.976283285723495,7.976283285723495,7.976283285723495,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0005019,-3.881965118,-1.695225902449999,0.12023071189999801,False,3.903407371447003,1.8861999999999992,False,358.8283202771762,,
mp-1112059,K2YAuCl6,10,K2 Y1 Au1 Cl6,7.597728013561027,7.597728013561027,7.597728013561027,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0004695,-4.3055999709999995,-1.991902996449999,0.139433161777777,False,3.088363034749208,2.2731,False,310.1246088561066,,
mp-1112320,K2YAuF6,10,K2 Y1 Au1 F6,6.5891858541953425,6.5891858541953425,6.5891858541953425,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.001545299999999,-5.318470297999999,-2.965587578449999,0.24314510753703802,False,3.924196262941341,1.3878,False,202.29272954175244,,
mp-1112056,K2YAuI6,10,K2 Y1 Au1 I6,8.534920270277865,8.534920270277865,8.534920270277865,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0028013,-3.387212832,-1.26823396845,0.138852716249997,False,4.2511808783128995,1.1783000000000001,False,439.626038847102,,
mp-1112034,K2YCuBr6,10,K2 Y1 Cu1 Br6,7.73418689440797,7.73418689440797,7.73418689440797,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,0.000268299999999,-4.040959467,-1.7716877844499992,0.06310574825000001,False,3.604315261484464,2.322699999999999,False,327.13648995725,,
mp-1112158,K2YCuCl6,10,K2 Y1 Cu1 Cl6,7.319120870705716,7.319120870705716,7.319120870705716,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,2.54e-05,-9.985500326249994,-1.9743445044999932,0.061101019750003004,False,2.6555235904581522,2.6002,False,277.24374721812796,,
mp-1112242,K2YCuF6,10,K2 Y1 Cu1 F6,6.256553470000002,6.2565536376760695,6.256553627501164,59.99999927972673,59.99999895127673,59.999998985921266,cubic,Fm-3m,1.15e-05,-5.56089685,-3.125481663449999,0.158894874111112,False,3.304630120691024,0.5981999999999991,False,173.17711370850117,,
mp-1110942,K2YCuI6,10,K2 Y1 Cu1 I6,8.33558828287494,8.33558828287494,8.33558828287494,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,0.0008900000000000001,-3.50724675,-1.30573541945,0.115330207166666,False,4.022536121256703,1.8261,False,409.5375885221574,,
mp-1112025,K2YHgBr6,10,K2 Y1 Hg1 Br6,8.24545762411778,8.24545762411778,8.24545762411778,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,0.859384599999999,-3.619280865999999,-1.728962646699999,0.13828270150000102,False,3.548647965633708,0.0,False,396.3960282358709,,
mp-1112193,K2YHgCl6,10,K2 Y1 Hg1 Cl6,7.855520761205333,7.855520761205333,7.855520761205333,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,0.8715746,-13.757895742750003,-1.894638868750003,0.16455313875000102,False,2.8117349300402212,0.0,False,342.7756352815587,,
mp-1112192,K2YHgF6,10,K2 Y1 Hg1 F6,6.713826152301532,6.713826152301532,6.713826152301532,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,0.9453851,-5.120482643,-3.0640209197,0.213304511749999,False,3.7377910698565113,0.0,False,213.99088581194647,,
mp-1112022,K2YHgI6,10,K2 Y1 Hg1 I6,8.802206633566382,8.802206633566382,8.802206633566382,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,0.682613799999999,-3.119142364,-1.2965844967,0.144510877,False,3.888026677158867,0.0,False,482.236058127042,,
mp-1111679,K2YInCl6,10,K2 Y1 In1 Cl6,8.022979203339494,8.022979203339494,8.022979203339494,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,0.0008740999999990001,-4.428721813,-2.166495664116666,0.078786127062502,False,2.249287493672793,3.1685,False,365.16740184523337,,
mp-1111119,K2YInF6,10,K2 Y1 In1 F6,6.752476608961189,6.752476608961189,6.752476608961189,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.000103299999999,-5.553084418999999,-3.251672525116666,0.140638036833331,False,3.019758795396638,3.3664,True,217.7079395216436,,
mp-1111194,K2YTlBr6,10,K2 Y1 Tl1 Br6,8.450348885034392,8.450348885034392,8.450348885034392,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,0.0007214999999990001,-3.9894726990000002,-1.8929744717833341,0.066655911499999,False,3.311491738119277,3.4148,False,426.6865188763292,,
mp-1111122,K2YTlF6,10,K2 Y1 Tl1 F6,6.822027631958699,6.822027631958699,6.822027631958699,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,7.299999999999999e-06,-5.541748546,-3.279106814783334,0.10737528699999901,False,3.590803081572996,4.3847000000000005,False,224.50469339208837,,
mp-18429,KAg(NO3)2,40,K1 Ag1 N2 O6,5.034854,8.446856,14.450325364112256,80.27600620903537,90.0,90.0,mono,P2_1/c,0.0008165,-6.0869161895,-1.053053297391665,0.0,True,2.9714309409564272,2.4768,False,605.723964263344,,
mp-557874,KAg(PO3)2,40,K1 Ag1 P2 O6,13.373997,6.153515,7.622908627339698,85.65173586321912,90.0,90.0,mono,P2_1/c,0.0002626,-6.77964449425,-2.330342446070238,0.0,True,3.237636061093626,2.9041,True,625.5374740229994,,
mp-1223598,KAl(SiO3)2,40,K1 Al1 Si2 O6,7.517767007564147,7.517767007564147,10.283425,90.0,90.0,91.94666944741402,ortho,C222_1,0.001108099999999,-7.7394330060000005,-3.197898241725,0.026441000874996002,False,2.495703859991071,4.9148,True,580.8510724091568,,
mp-554433,KAl(SiO3)2,80,K1 Al1 Si2 O6,11.652174619159894,11.652174619159894,11.652174619159894,111.20788025194587,111.20788025194587,106.05109104557728,tet,I4_1/a,0.0,-7.762218135,-3.220683370725,0.0036558718749960003,False,2.38694286686838,4.852099999999999,False,1214.6350745239022,,
mp-1198282,KAs2HO6,40,K1 As2 H1 O6,6.217495018004921,9.314419715445778,9.862771,90.0,90.0,94.36651547278952,mono,P2_1/c,0.0013556,-6.10490540075,-1.749450675099999,0.0,True,3.334917393362475,2.7514000000000003,False,569.518440482875,,
mp-1105367,KB2SbO6,20,K1 B2 Sb1 O6,6.893071313976157,6.893071313976157,7.268873205373787,94.11116601725942,116.00026863575313,117.5242870840582,mono,Cc,0.000295199999999,-7.293924141,-2.4632320875583322,0.004608025958351,False,3.578078886106731,2.9208,False,258.4747034412111,,
mp-1205512,KBa2IO6,10,K1 Ba2 I1 O6,6.184148018863876,6.184148018863876,6.184148018863876,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0003513,-5.753584769,-2.135474944225,0.0,True,5.328661912974667,2.779,True,167.2340202011926,,
mp-557437,KBi(PS3)2,20,K1 Bi1 P2 S6,7.571163,6.758926,10.05756110042042,87.78096276836597,90.0,90.0,mono,P2_1,0.0012108,-4.878034305,-0.81036056915357,0.0,True,3.244408851988575,2.2272,False,514.2889233176055,,
mp-568802,KBi(PSe3)2,20,K1 Bi1 P2 Se6,7.0108050469917345,7.8268654,10.242568496625083,90.0,91.51413492796691,90.0,mono,P2_1,0.0,-4.359514429500001,-0.676732434559821,0.0025627469999950003,False,4.6330154922417375,1.7637,False,561.8404026467648,,
mp-569435,KBi(PSe3)2,40,K1 Bi1 P2 Se6,7.64654033,12.486271489707494,12.57941733758982,111.03360299322604,90.0,90.0,mono,P2_1/c,7e-07,-4.3620771765,-0.679295181559821,0.0,True,4.644025039437796,1.613999999999999,False,1121.0169056043317,,
mp-669330,KCe2CuSe6,40,K1 Ce2 Cu1 Se6,22.966782705787267,22.60704529216191,7.109607356827872,83.90128181567194,78.17151251895983,17.927205665368245,ortho,Fddd,0.0157812,-5.3108740235,-1.502879523631249,0.0,True,5.354106254808504,0.083999999999999,True,1062.7193218215682,,
mp-1097054,KCe2FeO6,40,K1 Ce2 Fe1 O6,5.994042,8.445889,11.558087,90.0,90.0,90.0,ortho,Pnma,20.0011999,-7.9275100655,-2.811204395225,0.23784410731249903,False,5.348563743413132,0.8443,True,585.1283091763659,,
mp-1516402,KCeHf2O6,10,K1 Ce1 Hf2 O6,5.83127910763479,5.83127910763479,5.83127910763479,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.9999996,-9.203706022999999,-3.536659654724998,0.09980649686784501,False,7.4872220148969575,0.1491,False,140.2091927823845,,
mp-1522773,KCeNb2O6,10,K1 Ce1 Nb2 O6,5.729637768713677,5.729637768713677,5.729637768713677,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,1.0821821,-8.681429664,-2.985560093724999,0.092454805472215,False,5.755799030456912,0.0,False,133.00455104464115,,
mp-1223462,KCeTi2O6,10,K1 Ce1 Ti2 O6,5.544560035785706,5.544560035785706,5.544560035785706,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,0.999416499999999,-8.595776296,-3.341069330391666,0.07143266754001901,False,5.110601224315857,0.029399999999999003,False,120.52753460150376,,
mp-1519548,KCeZr2O6,10,K1 Ce1 Zr2 O6,5.909883289462509,5.909883289462509,5.909883289462509,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,1.0000019,-8.743735842,-3.358587153724999,0.16414765564709502,False,5.206778523592631,0.14880000000000002,False,145.9559201675057,,
mp-9807,KDy(CO3)2,20,K1 Dy1 C2 O6,6.422297244509942,6.422297244509942,7.069811032171794,76.63431011909721,76.63431011909721,97.16810675297701,mono,C2/c,0.0025348,-7.9643380925,-2.574390435391666,0.0,True,3.940182832148932,4.2456,True,271.0818869317614,,
mp-1211628,KEr(CO3)2,20,K1 Er1 C2 O6,6.382065537788295,6.382065537788295,6.925346072071849,76.21786764392776,76.21786764392776,96.16591254760537,mono,C2/c,3.83e-05,-7.9597197745,-2.574837789225,0.0,True,4.137004835068373,4.4873,True,262.00530360585117,,
mp-1097997,KEu(GeO3)2,60,K1 Eu1 Ge2 O6,7.092135210677107,7.092135210677107,19.62014210877485,97.99307041675863,97.99307041675863,102.83080213668183,mono,C2/c,36.0000015,-7.482879698,-2.447549360225001,0.044853792416666004,False,4.592217546435321,0.0,False,937.9982033869469,,
mp-1518112,KEu(SnO3)2,20,K1 Eu1 Sn2 O6,5.68495168,5.87422685,8.13702843,90.0,90.0,90.0,ortho,Pmn2_1,12.0000318,-7.202846571499999,-2.290207433725,0.13871579212500101,False,6.410082564541101,0.0,False,271.7335891326169,,
mp-1518275,KEu(SnO3)2,10,K1 Eu1 Sn2 O6,5.797900457297999,5.797900457297999,5.797900457297999,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,5.9996406,-7.125434477000001,-2.212795339225001,0.21612788662500002,False,6.319455883461303,0.0,False,137.8152465988197,,
mp-1517967,KEu(WO3)2,20,K1 Eu1 W2 O6,5.73052781,5.74434436,8.08600362,90.0,90.0,90.0,ortho,Pmn2_1,11.9993636,-9.020136357,-2.317785544224999,0.10517439349999301,False,8.169172788272293,0.0,False,266.176078764233,,
mp-680171,KEu2CuS6,40,K1 Eu2 Cu1 S6,21.99498356757297,21.71574214792239,6.807306545791073,83.37029800279213,78.7256432279414,17.904058769266488,ortho,Fddd,48.0669601,-6.75513513425,-1.692016484474999,0.0,True,4.174472904055469,0.0,False,953.0307863340947,,
mp-1519430,KEuHf2O6,10,K1 Eu1 Hf2 O6,5.8452485536404195,5.8452485536404195,5.8452485536404195,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,5.9999998,-9.515849087,-3.413686514224999,0.141651095937501,False,7.572985245397086,0.0,False,141.21926652402996,,
mp-1523183,KEuNb2O6,10,K1 Eu1 Nb2 O6,5.718511980916127,5.718506182637274,5.71850345320538,59.99999312814577,60.000069536532486,60.000033704764206,cubic,Fm-3m,6.8868727,-9.160642354,-3.029656579225001,0.0006931474999830001,False,5.938255286873386,0.0,False,132.2310164983854,,
mp-1523241,KEuNb2O6,20,K1 Eu1 Nb2 O6,5.7082066000000005,5.78459424,8.10883523,90.0,90.0,90.0,ortho,Pmn2_1,13.383576,-9.1613355015,-3.030349726725,0.0,True,5.865312234666931,0.0,False,267.7509743365841,,
